anime_name,stats,mal_id,mal_link,detail_link,image_url
Kono Naka ni Hitori Imouto ga Iru!,"{'Length (in words)': '22754', 'Words (per minute)': '64.3', 'Unique words': '3377', 'Unique words (used once)': '1749', 'Unique words (used once %)': '51%', 'Unique words (per minute)': '9.5', 'Unique kanji': '1008', 'Difficulty': '4/10'}",13367,https://myanimelist.net/anime/13367/Kono_Naka_ni_Hitori_Imouto_ga_Iru,anime/575/kono-naka-ni-hitori-imouto-ga-iru,https://cdn.myanimelist.net/images/anime/5/75534.jpg
,,,,,
"Diabolik Lovers More, Blood","{'Length (in words)': '5147', 'Words (per minute)': '33.9', 'Unique words': '1207', 'Unique words (used once)': '668', 'Unique words (used once %)': '55%', 'Unique words (per minute)': '7.9', 'Unique kanji': '514', 'Difficulty': '4/10'}",29974,https://myanimelist.net/anime/29974/Diabolik_Lovers_MoreBlood,anime/408/diabolik-lovers-more-blood,https://cdn.myanimelist.net/images/anime/3/73657.jpg
,,,,,
Perrine Monogatari,"{'Length (in words)': '93546', 'Words (per minute)': '68.8', 'Unique words': '5588', 'Unique words (used once)': '2239', 'Unique words (used once %)': '40%', 'Unique words (per minute)': '4.1', 'Unique kanji': '1221', 'Difficulty': '4/10'}",2549,https://myanimelist.net/anime/2549/Perrine_Monogatari,anime/451/perrine-monogatari,https://cdn.myanimelist.net/images/anime/9/17531.jpg
,,,,,
Zettai Bouei Leviathan,"{'Length (in words)': '16245', 'Words (per minute)': '52.3', 'Unique words': '2692', 'Unique words (used once)': '1379', 'Unique words (used once %)': '51%', 'Unique words (per minute)': '8.6', 'Unique kanji': '871', 'Difficulty': '4/10'}",17681,https://myanimelist.net/anime/17681/Zettai_Bouei_Leviathan,anime/577/zettai-bouei-leviathan,https://cdn.myanimelist.net/images/anime/13/47499.jpg
,,,,,
Mitsuboshi Colors,"{'Length (in words)': '18685', 'Words (per minute)': '65.8', 'Unique words': '2575', 'Unique words (used once)': '1132', 'Unique words (used once %)': '43%', 'Unique words (per minute)': '9.0', 'Unique kanji': '848', 'Difficulty': '4/10'}",35078,https://myanimelist.net/anime/35078/Mitsuboshi_Colors,anime/329/mitsuboshi-colors,https://cdn.myanimelist.net/images/anime/5/89984.jpg
,,,,,
Little Witch Academia (TV),"{'Length (in words)': '40536', 'Words (per minute)': '67.6', 'Unique words': '5034', 'Unique words (used once)': '2497', 'Unique words (used once %)': '49%', 'Unique words (per minute)': '8.4', 'Unique kanji': '1265', 'Difficulty': '4/10'}",33489,https://myanimelist.net/anime/33489/Little_Witch_Academia_TV,anime/598/little-witch-academia-tv,https://cdn.myanimelist.net/images/anime/13/83934.jpg
,,,,,
Ikoku Meiro no Croisee The Animation,"{'Length (in words)': '16524', 'Words (per minute)': '54.0', 'Unique words': '2685', 'Unique words (used once)': '1382', 'Unique words (used once %)': '51%', 'Unique words (per minute)': '8.7', 'Unique kanji': '1010', 'Difficulty': '4/10'}",9938,https://myanimelist.net/anime/9938/Ikoku_Meiro_no_Crois%C3%A9e_The_Animation,anime/515/ikoku-meiro-no-croisee-the-animation,https://cdn.myanimelist.net/images/anime/6/74051.jpg
,,,,,
Demi-chan wa Kataritai,"{'Length (in words)': '23641', 'Words (per minute)': '83.1', 'Unique words': '3895', 'Unique words (used once)': '2071', 'Unique words (used once %)': '53%', 'Unique words (per minute)': '13.7', 'Unique kanji': '1090', 'Difficulty': '4/10'}",33988,https://myanimelist.net/anime/33988/Demi-chan_wa_Kataritai,anime/447/demi-chan-wa-kataritai,https://cdn.myanimelist.net/images/anime/8/83417.jpg
,,,,,
Buddy Complex: Kanketsu-hen,"{'Length (in words)': '3402', 'Words (per minute)': '71.6', 'Unique words': '1175', 'Unique words (used once)': '691', 'Unique words (used once %)': '58%', 'Unique words (per minute)': '24.7', 'Unique kanji': '613', 'Difficulty': '4/10'}",24469,https://myanimelist.net/anime/24469/Buddy_Complex__Kanketsu-hen_-_Ano_Sora_ni_Kaeru_Mirai_de,anime/255/buddy-complex-kanketsu-hen,https://cdn.myanimelist.net/images/anime/3/67521.jpg
,,,,,
Free! Eternal Summer,"{'Length (in words)': '24139', 'Words (per minute)': '78.7', 'Unique words': '2943', 'Unique words (used once)': '1395', 'Unique words (used once %)': '47%', 'Unique words (per minute)': '9.6', 'Unique kanji': '906', 'Difficulty': '4/10'}",22265,https://myanimelist.net/anime/22265/Free__Eternal_Summer,anime/495/free-eternal-summer,https://cdn.myanimelist.net/images/anime/1719/108886.jpg
,,,,,
Go-Toubun no Hanayome,"{'Length (in words)': '20588', 'Words (per minute)': '71.2', 'Unique words': '3165', 'Unique words (used once)': '1671', 'Unique words (used once %)': '52%', 'Unique words (per minute)': '10.9', 'Unique kanji': '977', 'Difficulty': '4/10'}",38101,https://myanimelist.net/anime/38101/5-toubun_no_Hanayome,anime/52/go-toubun-no-hanayome,https://cdn.myanimelist.net/images/anime/1819/97947.jpg
,,,,,
Super Lovers,"{'Length (in words)': '20921', 'Words (per minute)': '89.3', 'Unique words': '3246', 'Unique words (used once)': '1713', 'Unique words (used once %)': '52%', 'Unique words (per minute)': '13.8', 'Unique kanji': '1019', 'Difficulty': '4/10'}",31680,https://myanimelist.net/anime/31680/Super_Lovers,anime/1547/super-lovers,https://cdn.myanimelist.net/images/anime/4/78450.jpg
,,,,,
Yahari Ore no Seishun Love Come wa Machigatteiru S2,"{'Length (in words)': '24337', 'Words (per minute)': '79.6', 'Unique words': '3294', 'Unique words (used once)': '1739', 'Unique words (used once %)': '52%', 'Unique words (per minute)': '10.7', 'Unique kanji': '989', 'Difficulty': '4/10'}",23847,https://myanimelist.net/anime/23847/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Zoku,anime/703/yahari-ore-no-seishun-love-come-wa-machigatteiru-s2,https://cdn.myanimelist.net/images/anime/11/75376.jpg
,,,,,
To Love-Ru Darkness,"{'Length (in words)': '17705', 'Words (per minute)': '66.4', 'Unique words': '2962', 'Unique words (used once)': '1534', 'Unique words (used once %)': '51%', 'Unique words (per minute)': '11.1', 'Unique kanji': '1020', 'Difficulty': '4/10'}",13663,https://myanimelist.net/anime/13663/To_LOVE-Ru_Darkness,anime/1562/to-love-ru-darkness,https://cdn.myanimelist.net/images/anime/8/42217.jpg
,,,,,
"Iriya no Sora, UFO no Natsu","{'Length (in words)': '9888', 'Words (per minute)': '61.6', 'Unique words': '2246', 'Unique words (used once)': '1351', 'Unique words (used once %)': '60%', 'Unique words (per minute)': '14.0', 'Unique kanji': '892', 'Difficulty': '4/10'}",358,https://myanimelist.net/anime/358/Iriya_no_Sora_UFO_no_Natsu,anime/208/iriya-no-sora-ufo-no-natsu,https://cdn.myanimelist.net/images/anime/1108/94990.jpg
,,,,,
Planetarian: Hoshi no Hito,"{'Length (in words)': '9050', 'Words (per minute)': '77.3', 'Unique words': '1980', 'Unique words (used once)': '1066', 'Unique words (used once %)': '53%', 'Unique words (per minute)': '16.9', 'Unique kanji': '787', 'Difficulty': '4/10'}",33190,https://myanimelist.net/anime/33190/Planetarian__Hoshi_no_Hito,anime/863/planetarian-hoshi-no-hito,https://cdn.myanimelist.net/images/anime/10/79771.jpg
,,,,,
Nagato Yuki-chan no Shoushitsu,"{'Length (in words)': '25317', 'Words (per minute)': '65.5', 'Unique words': '3821', 'Unique words (used once)': '1991', 'Unique words (used once %)': '52%', 'Unique words (per minute)': '9.8', 'Unique kanji': '1094', 'Difficulty': '4/10'}",26351,https://myanimelist.net/anime/26351/Nagato_Yuki-chan_no_Shoushitsu,anime/166/nagato-yuki-chan-no-shoushitsu,https://cdn.myanimelist.net/images/anime/3/73527.jpg
,,,,,
Sora Yori mo Tooi Basho,"{'Length (in words)': '21079', 'Words (per minute)': '68.5', 'Unique words': '3217', 'Unique words (used once)': '1663', 'Unique words (used once %)': '51%', 'Unique words (per minute)': '10.4', 'Unique kanji': '1006', 'Difficulty': '4/10'}",35839,https://myanimelist.net/anime/35839/Sora_yori_mo_Tooi_Basho,anime/1478/sora-yori-mo-tooi-basho,https://cdn.myanimelist.net/images/anime/6/89879.jpg
,,,,,
Shoujo Kageki Revue Starlight,"{'Length (in words)': '15408', 'Words (per minute)': '47.9', 'Unique words': '2364', 'Unique words (used once)': '1188', 'Unique words (used once %)': '50%', 'Unique words (per minute)': '7.3', 'Unique kanji': '846', 'Difficulty': '4/10'}",35503,https://myanimelist.net/anime/35503/Shoujo%E2%98%86Kageki_Revue_Starlight,anime/711/shoujo-kageki-revue-starlight,https://cdn.myanimelist.net/images/anime/1165/93552.jpg
,,,,,
Starmyu S2,"{'Length (in words)': '16018', 'Words (per minute)': '56.5', 'Unique words': '2921', 'Unique words (used once)': '1594', 'Unique words (used once %)': '54%', 'Unique words (per minute)': '10.3', 'Unique kanji': '938', 'Difficulty': '4/10'}",33362,https://myanimelist.net/anime/33362/Starmyu_2nd_Season,anime/1553/starmyu-s2,https://cdn.myanimelist.net/images/anime/13/84655.jpg
,,,,,
Runway de Waratte,"{'Length (in words)': '20826', 'Words (per minute)': '70.9', 'Unique words': '3288', 'Unique words (used once)': '1682', 'Unique words (used once %)': '51%', 'Unique words (per minute)': '11.2', 'Unique kanji': '1005', 'Difficulty': '4/10'}",40392,https://myanimelist.net/anime/40392/Runway_de_Waratte,anime/683/runway-de-waratte,https://cdn.myanimelist.net/images/anime/1544/104540.jpg
,,,,,
Mahou Shoujo Madoka Magica Movie 3: Hangyaku no Monogatari,"{'Length (in words)': '6328', 'Words (per minute)': '55.2', 'Unique words': '1550', 'Unique words (used once)': '914', 'Unique words (used once %)': '58%', 'Unique words (per minute)': '13.5', 'Unique kanji': '663', 'Difficulty': '4/10'}",11981,https://myanimelist.net/anime/11981/Mahou_Shoujo_Madoka%E2%98%85Magica_Movie_3__Hangyaku_no_Monogatari,anime/844/mahou-shoujo-madoka-magica-movie-3-hangyaku-no-monogatari,https://cdn.myanimelist.net/images/anime/5/54231.jpg
,,,,,
Cardcaptor Sakura,"{'Length (in words)': '99235', 'Words (per minute)': '57.0', 'Unique words': '6320', 'Unique words (used once)': '2672', 'Unique words (used once %)': '42%', 'Unique words (per minute)': '3.6', 'Unique kanji': '1340', 'Difficulty': '4/10'}",232,https://myanimelist.net/anime/232/Cardcaptor_Sakura,anime/413/cardcaptor-sakura,https://cdn.myanimelist.net/images/anime/8/60781.jpg
,,,,,
Love Lab,"{'Length (in words)': '27391', 'Words (per minute)': '72.0', 'Unique words': '3930', 'Unique words (used once)': '1969', 'Unique words (used once %)': '50%', 'Unique words (per minute)': '10.3', 'Unique kanji': '1131', 'Difficulty': '4/10'}",16353,https://myanimelist.net/anime/16353/Love_Lab,anime/1452/love-lab,https://cdn.myanimelist.net/images/anime/12/50257.jpg
,,,,,
Sakasama no Patema,"{'Length (in words)': '3712', 'Words (per minute)': '37.6', 'Unique words': '1038', 'Unique words (used once)': '613', 'Unique words (used once %)': '59%', 'Unique words (per minute)': '10.5', 'Unique kanji': '488', 'Difficulty': '4/10'}",12477,https://myanimelist.net/anime/12477/Sakasama_no_Patema,anime/576/sakasama-no-patema,https://cdn.myanimelist.net/images/anime/12/52415.jpg
,,,,,
Shakugan no Shana (Movie),"{'Length (in words)': '5043', 'Words (per minute)': '58.7', 'Unique words': '1297', 'Unique words (used once)': '774', 'Unique words (used once %)': '59%', 'Unique words (per minute)': '15.1', 'Unique kanji': '605', 'Difficulty': '4/10'}",1815,https://myanimelist.net/anime/1815/Shakugan_no_Shana_Movie,anime/1541/shakugan-no-shana-movie,https://cdn.myanimelist.net/images/anime/12/21513.jpg
,,,,,
Diabolik Lovers,"{'Length (in words)': '6518', 'Words (per minute)': '36.7', 'Unique words': '1485', 'Unique words (used once)': '845', 'Unique words (used once %)': '56%', 'Unique words (per minute)': '8.3', 'Unique kanji': '710', 'Difficulty': '4/10'}",17513,https://myanimelist.net/anime/17513/Diabolik_Lovers,anime/331/diabolik-lovers,https://cdn.myanimelist.net/images/anime/9/51989.jpg
,,,,,
Kagewani S2,"{'Length (in words)': '3685', 'Words (per minute)': '43.1', 'Unique words': '1150', 'Unique words (used once)': '721', 'Unique words (used once %)': '62%', 'Unique words (per minute)': '13.4', 'Unique kanji': '640', 'Difficulty': '4/10'}",32682,https://myanimelist.net/anime/32682/Kagewani__Shou,anime/1533/kagewani-s2,https://cdn.myanimelist.net/images/anime/3/78601.jpg
,,,,,
Batman Ninja,"{'Length (in words)': '4004', 'Words (per minute)': '47.1', 'Unique words': '1235', 'Unique words (used once)': '753', 'Unique words (used once %)': '60%', 'Unique words (per minute)': '14.5', 'Unique kanji': '576', 'Difficulty': '4/10'}",36517,https://myanimelist.net/anime/36517/Ninja_Batman,anime/136/batman-ninja,https://cdn.myanimelist.net/images/anime/1351/95947.jpg
,,,,,
Jigoku Sensei Nube OVA,"{'Length (in words)': '6041', 'Words (per minute)': '58.7', 'Unique words': '1287', 'Unique words (used once)': '693', 'Unique words (used once %)': '53%', 'Unique words (per minute)': '12.5', 'Unique kanji': '524', 'Difficulty': '4/10'}",2745,https://myanimelist.net/anime/2745/Jigoku_Sensei_Nube_OVA,anime/827/jigoku-sensei-nube-ova,https://cdn.myanimelist.net/images/anime/1091/103240.jpg
,,,,,
Smile Precure!,"{'Length (in words)': '62976', 'Words (per minute)': '50.5', 'Unique words': '5275', 'Unique words (used once)': '2307', 'Unique words (used once %)': '43%', 'Unique words (per minute)': '4.2', 'Unique kanji': '1022', 'Difficulty': '4/10'}",12191,https://myanimelist.net/anime/12191/Smile_Precure,anime/1525/smile-precure,https://cdn.myanimelist.net/images/anime/12/76179.jpg
,,,,,
Ai Shite Knight,"{'Length (in words)': '67556', 'Words (per minute)': '59.3', 'Unique words': '5249', 'Unique words (used once)': '2293', 'Unique words (used once %)': '43%', 'Unique words (per minute)': '4.6', 'Unique kanji': '1173', 'Difficulty': '4/10'}",2221,https://myanimelist.net/anime/2221/Aishite_Knight,anime/74/ai-shite-knight,https://cdn.myanimelist.net/images/anime/7/30629.jpg
,,,,,
Paprika,"{'Length (in words)': '4439', 'Words (per minute)': '51.8', 'Unique words': '1419', 'Unique words (used once)': '921', 'Unique words (used once %)': '64%', 'Unique words (per minute)': '16.5', 'Unique kanji': '726', 'Difficulty': '4/10'}",1943,https://myanimelist.net/anime/1943/Paprika,anime/263/paprika,https://cdn.myanimelist.net/images/anime/1929/93629.jpg
,,,,,
Servant x Service,"{'Length (in words)': '25282', 'Words (per minute)': '81.8', 'Unique words': '3501', 'Unique words (used once)': '1752', 'Unique words (used once %)': '50%', 'Unique words (per minute)': '11.3', 'Unique kanji': '1101', 'Difficulty': '4/10'}",18119,https://myanimelist.net/anime/18119/Servant_x_Service,anime/635/servant-x-service,https://cdn.myanimelist.net/images/anime/13/51579.jpg
,,,,,
Tekkon Kinkreet,"{'Length (in words)': '6251', 'Words (per minute)': '56.8', 'Unique words': '1751', 'Unique words (used once)': '1097', 'Unique words (used once %)': '62%', 'Unique words (per minute)': '15.9', 'Unique kanji': '710', 'Difficulty': '4/10'}",2154,https://myanimelist.net/anime/2154/Tekkon_Kinkreet,anime/206/tekkon-kinkreet,https://cdn.myanimelist.net/images/anime/12/8520.jpg
,,,,,
Saenai Heroine No Sodatekata,"{'Length (in words)': '26490', 'Words (per minute)': '90.0', 'Unique words': '3993', 'Unique words (used once)': '2086', 'Unique words (used once %)': '52%', 'Unique words (per minute)': '13.5', 'Unique kanji': '1126', 'Difficulty': '4/10'}",23277,https://myanimelist.net/anime/23277/Saenai_Heroine_no_Sodatekata,anime/916/saenai-heroine-no-sodatekata,https://cdn.myanimelist.net/images/anime/7/68783.jpg
,,,,,
Shirokuma Cafe,"{'Length (in words)': '71626', 'Words (per minute)': '58.9', 'Unique words': '7025', 'Unique words (used once)': '3518', 'Unique words (used once %)': '50%', 'Unique words (per minute)': '5.7', 'Unique kanji': '1503', 'Difficulty': '4/10'}",12815,https://myanimelist.net/anime/12815/Shirokuma_Cafe,anime/680/shirokuma-cafe,https://cdn.myanimelist.net/images/anime/6/75649.jpg
,,,,,
Steins;Gate Movie: Fuka Ryouiki no Deja vu,"{'Length (in words)': '6662', 'Words (per minute)': '74.0', 'Unique words': '1499', 'Unique words (used once)': '846', 'Unique words (used once %)': '56%', 'Unique words (per minute)': '16.6', 'Unique kanji': '616', 'Difficulty': '4/10'}",11577,https://myanimelist.net/anime/11577/Steins_Gate_Movie__Fuka_Ryouiki_no_D%C3%A9j%C3%A0_vu,anime/526/steins-gate-movie-fuka-ryouiki-no-deja-vu,https://cdn.myanimelist.net/images/anime/3/50317.jpg
,,,,,
Mahou Shoujo Madoka Magica Movie 1: Hajimari no Monogatari,"{'Length (in words)': '9196', 'Words (per minute)': '70.4', 'Unique words': '1981', 'Unique words (used once)': '1197', 'Unique words (used once %)': '60%', 'Unique words (per minute)': '15.1', 'Unique kanji': '773', 'Difficulty': '4/10'}",11977,https://myanimelist.net/anime/11977/Mahou_Shoujo_Madoka%E2%98%85Magica_Movie_1__Hajimari_no_Monogatari,anime/878/mahou-shoujo-madoka-magica-movie-1-hajimari-no-monogatari,https://cdn.myanimelist.net/images/anime/6/42331.jpg
,,,,,
Tasogare Otome × Amnesia,"{'Length (in words)': '19152', 'Words (per minute)': '67.1', 'Unique words': '2628', 'Unique words (used once)': '1313', 'Unique words (used once %)': '49%', 'Unique words (per minute)': '9.2', 'Unique kanji': '937', 'Difficulty': '4/10'}",12445,https://myanimelist.net/anime/12445/Tasogare_Otome_x_Amnesia,anime/609/tasogare-otome-amnesia,https://cdn.myanimelist.net/images/anime/12/64435.jpg
,,,,,
Watashi ga Motete Dousunda,"{'Length (in words)': '21689', 'Words (per minute)': '63.1', 'Unique words': '3763', 'Unique words (used once)': '2094', 'Unique words (used once %)': '55%', 'Unique words (per minute)': '10.9', 'Unique kanji': '1096', 'Difficulty': '4/10'}",32899,https://myanimelist.net/anime/32899/Watashi_ga_Motete_Dousunda,anime/1536/watashi-ga-motete-dousunda,https://cdn.myanimelist.net/images/anime/4/81953.jpg
,,,,,
Mardock Scramble: The First Compression,"{'Length (in words)': '4775', 'Words (per minute)': '74.5', 'Unique words': '1391', 'Unique words (used once)': '862', 'Unique words (used once %)': '61%', 'Unique words (per minute)': '21.7', 'Unique kanji': '663', 'Difficulty': '4/10'}",8100,https://myanimelist.net/anime/8100/Mardock_Scramble__The_First_Compression,anime/905/mardock-scramble-the-first-compression,https://cdn.myanimelist.net/images/anime/3/26215.jpg
,,,,,
Happiness Charge Precure!,"{'Length (in words)': '60948', 'Words (per minute)': '48.2', 'Unique words': '5297', 'Unique words (used once)': '2381', 'Unique words (used once %)': '44%', 'Unique words (per minute)': '4.1', 'Unique kanji': '1038', 'Difficulty': '4/10'}",21407,https://myanimelist.net/anime/21407/Happiness_Charge_Precure,anime/761/happiness-charge-precure,https://cdn.myanimelist.net/images/anime/1973/94568.jpg
